,column,value,Compound,Concentration (M)
644,GC,0.733853,GC,0.0
645,GC,1.500716,GC,0.0
646,GC,0.629658,GC,0.0
647,GC,0.597304,GC,0.0
648,GC,0.640711,GC,0.0
649,GC,0.50666,GC,0.0
650,GC,0.615181,GC,0.0
651,GC,0.279844,GC,0.0
652,GC,0.298817,GC,0.0
653,GC,0.271602,GC,0.0
654,GC,0.206749,GC,0.0
655,GC,0.225998,GC,0.0
656,GC,0.202454,GC,0.0
657,GC,1.168682,GC,0.0
658,GC,1.152114,GC,0.0
659,GC,1.368587,GC,0.0
660,GC,0.992465,GC,0.0
661,GC,1.362758,GC,0.0
662,GC,1.554029,GC,0.0
663,GC,1.322425,GC,0.0
664,GC,1.566181,GC,0.0
665,GC,1.349004,GC,0.0
666,GC,1.308676,GC,0.0
667,GC,1.464098,GC,0.0
668,GC,1.511952,GC,0.0
669,GC,1.22403,GC,0.0
670,GC,1.401322,GC,0.0
671,GC,1.448597,GC,0.0
672,GC,1.097652,GC,0.0
673,GC,1.256325,GC,0.0
674,GC,1.373965,GC,0.0
675,GC,1.054057,GC,0.0
676,GC,0.972093,GC,0.0
677,GC,1.510864,GC,0.0
678,GC,1.473791,GC,0.0
679,GC,1.436003,GC,0.0
680,GC,1.223483,GC,0.0
681,GC,1.496338,GC,0.0
682,GC,1.178126,GC,0.0
683,GC,0.894888,GC,0.0
684,GC,0.758766,GC,0.0
685,GC,0.728495,GC,0.0
686,GC,0.766261,GC,0.0
687,GC,0.457765,GC,0.0
688,GC,0.39888,GC,0.0
689,GC,0.407733,GC,0.0
690,GC,0.438225,GC,0.0
691,GC,0.436338,GC,0.0
692,GC,0.974124,GC,0.0
693,GC,0.948332,GC,0.0
694,GC,0.9972,GC,0.0
695,GC,0.898712,GC,0.0
696,GC,0.68408,GC,0.0
697,GC,0.727547,GC,0.0
698,GC,0.679352,GC,0.0
699,GC,0.609896,GC,0.0
700,GC,0.628911,GC,0.0
701,GC,0.687771,GC,0.0
702,GC,0.713408,GC,0.0
703,GC,0.557488,GC,0.0
704,GC,0.534602,GC,0.0
705,GC,0.976954,GC,0.0
706,GC,0.537324,GC,0.0
707,GC,0.5346,GC,0.0
708,GC,0.572576,GC,0.0
709,GC,0.3828,GC,0.0
710,GC,0.379483,GC,0.0
711,GC,0.222376,GC,0.0
712,GC,0.214796,GC,0.0
713,GC,0.333142,GC,0.0
714,GC,0.714543,GC,0.0
715,GC,0.778041,GC,0.0
716,GC,0.837205,GC,0.0
717,GC,0.600126,GC,0.0
718,GC,0.59745,GC,0.0
719,GC,0.733853,GC,0.0
720,GC,1.500716,GC,0.0
721,GC,0.629658,GC,0.0
722,GC,0.597304,GC,0.0
723,GC,0.640711,GC,0.0
724,GC,0.50666,GC,0.0
725,GC,0.615181,GC,0.0
726,GC,0.279844,GC,0.0
727,GC,0.298817,GC,0.0
728,GC,0.271602,GC,0.0
729,GC,0.206749,GC,0.0
730,GC,0.225998,GC,0.0
731,GC,0.202454,GC,0.0
732,GC,1.168682,GC,0.0
733,GC,1.152114,GC,0.0
734,GC,1.368587,GC,0.0
735,GC,0.992465,GC,0.0
736,GC,1.362758,GC,0.0
737,GC,1.554029,GC,0.0
738,GC,1.322425,GC,0.0
739,GC,1.566181,GC,0.0
740,GC,1.349004,GC,0.0
741,GC,1.308676,GC,0.0
742,GC,1.464098,GC,0.0
743,GC,1.511952,GC,0.0
744,GC,1.22403,GC,0.0
745,GC,1.401322,GC,0.0
746,GC,1.448597,GC,0.0
747,GC,1.097652,GC,0.0
748,GC,1.256325,GC,0.0
749,GC,1.373965,GC,0.0
750,GC,1.054057,GC,0.0
751,GC,0.972093,GC,0.0
752,GC,1.510864,GC,0.0
753,GC,1.473791,GC,0.0
754,GC,1.436003,GC,0.0
755,GC,1.223483,GC,0.0
756,GC,1.496338,GC,0.0
757,GC,1.178126,GC,0.0
758,GC,0.894888,GC,0.0
759,GC,0.758766,GC,0.0
760,GC,0.728495,GC,0.0
761,GC,0.766261,GC,0.0
762,GC,0.457765,GC,0.0
763,GC,0.39888,GC,0.0
764,GC,0.407733,GC,0.0
765,GC,0.438225,GC,0.0
766,GC,0.436338,GC,0.0
767,GC,0.974124,GC,0.0
768,GC,0.948332,GC,0.0
769,GC,0.9972,GC,0.0
770,GC,0.898712,GC,0.0
771,GC,0.68408,GC,0.0
772,GC,0.727547,GC,0.0
773,GC,0.679352,GC,0.0
774,GC,0.609896,GC,0.0
775,GC,0.628911,GC,0.0
776,GC,0.687771,GC,0.0
777,GC,0.713408,GC,0.0
778,GC,0.557488,GC,0.0
779,GC,0.534602,GC,0.0
780,GC,0.976954,GC,0.0
781,GC,0.537324,GC,0.0
782,GC,0.5346,GC,0.0
783,GC,0.572576,GC,0.0
784,GC,0.3828,GC,0.0
785,GC,0.379483,GC,0.0
786,GC,0.222376,GC,0.0
787,GC,0.214796,GC,0.0
788,GC,0.333142,GC,0.0
789,GC,0.714543,GC,0.0
790,GC,0.778041,GC,0.0
791,GC,0.837205,GC,0.0
792,GC,0.600126,GC,0.0
793,GC,0.59745,GC,0.0
794,GC,0.733853,GC,0.0
795,GC,1.500716,GC,0.0
796,GC,0.629658,GC,0.0
797,GC,0.597304,GC,0.0
798,GC,0.640711,GC,0.0
799,GC,0.50666,GC,0.0
800,GC,0.615181,GC,0.0
801,GC,0.279844,GC,0.0
802,GC,0.298817,GC,0.0
803,GC,0.271602,GC,0.0
804,GC,0.206749,GC,0.0
805,GC,0.225998,GC,0.0
806,GC,0.202454,GC,0.0
807,GC,1.168682,GC,0.0
808,GC,1.152114,GC,0.0
809,GC,1.368587,GC,0.0
810,GC,0.992465,GC,0.0
811,GC,1.362758,GC,0.0
812,GC,1.554029,GC,0.0
813,GC,1.322425,GC,0.0
814,GC,1.566181,GC,0.0
815,GC,1.349004,GC,0.0
816,GC,1.308676,GC,0.0
817,GC,1.464098,GC,0.0
818,GC,1.511952,GC,0.0
819,GC,1.22403,GC,0.0
820,GC,1.401322,GC,0.0
821,GC,1.448597,GC,0.0
822,GC,1.097652,GC,0.0
823,GC,1.256325,GC,0.0
824,GC,1.373965,GC,0.0
825,GC,1.054057,GC,0.0
826,GC,0.972093,GC,0.0
827,GC,1.510864,GC,0.0
828,GC,1.473791,GC,0.0
829,GC,1.436003,GC,0.0
830,GC,1.223483,GC,0.0
831,GC,1.496338,GC,0.0
832,GC,1.178126,GC,0.0
833,GC,0.894888,GC,0.0
834,GC,0.758766,GC,0.0
835,GC,0.728495,GC,0.0
836,GC,0.766261,GC,0.0
837,GC,0.457765,GC,0.0
838,GC,0.39888,GC,0.0
839,GC,0.407733,GC,0.0
840,GC,0.438225,GC,0.0
841,GC,0.436338,GC,0.0
842,GC,0.974124,GC,0.0
843,GC,0.948332,GC,0.0
844,GC,0.9972,GC,0.0
845,GC,0.898712,GC,0.0
846,GC,0.68408,GC,0.0
847,GC,0.727547,GC,0.0
848,GC,0.679352,GC,0.0
849,GC,0.609896,GC,0.0
850,GC,0.628911,GC,0.0
851,GC,0.687771,GC,0.0
852,GC,0.713408,GC,0.0
853,GC,0.557488,GC,0.0
854,GC,0.534602,GC,0.0
855,GC,0.976954,GC,0.0
856,GC,0.537324,GC,0.0
857,GC,0.5346,GC,0.0
858,GC,0.572576,GC,0.0
859,GC,0.3828,GC,0.0
860,GC,0.379483,GC,0.0
861,GC,0.222376,GC,0.0
862,GC,0.214796,GC,0.0
863,GC,0.333142,GC,0.0
864,GC,0.714543,GC,0.0
865,GC,0.778041,GC,0.0
866,GC,0.837205,GC,0.0
867,GC,0.600126,GC,0.0
868,GC,0.59745,GC,0.0
869,GC,0.733853,GC,0.0
870,GC,1.500716,GC,0.0
871,GC,0.629658,GC,0.0
872,GC,0.597304,GC,0.0
873,GC,0.640711,GC,0.0
874,GC,0.50666,GC,0.0
875,GC,0.615181,GC,0.0
876,GC,0.279844,GC,0.0
877,GC,0.298817,GC,0.0
878,GC,0.271602,GC,0.0
879,GC,0.206749,GC,0.0
880,GC,0.225998,GC,0.0
881,GC,0.202454,GC,0.0
882,GC,1.168682,GC,0.0
883,GC,1.152114,GC,0.0
884,GC,1.368587,GC,0.0
885,GC,0.992465,GC,0.0
886,GC,1.362758,GC,0.0
887,GC,1.554029,GC,0.0
888,GC,1.322425,GC,0.0
889,GC,1.566181,GC,0.0
890,GC,1.349004,GC,0.0
891,GC,1.308676,GC,0.0
892,GC,1.464098,GC,0.0
893,GC,1.511952,GC,0.0
894,GC,1.22403,GC,0.0
895,GC,1.401322,GC,0.0
896,GC,1.448597,GC,0.0
897,GC,1.097652,GC,0.0
898,GC,1.256325,GC,0.0
899,GC,1.373965,GC,0.0
900,GC,1.054057,GC,0.0
901,GC,0.972093,GC,0.0
902,GC,1.510864,GC,0.0
903,GC,1.473791,GC,0.0
904,GC,1.436003,GC,0.0
905,GC,1.223483,GC,0.0
906,GC,1.496338,GC,0.0
907,GC,1.178126,GC,0.0
908,GC,0.894888,GC,0.0
909,GC,0.758766,GC,0.0
910,GC,0.728495,GC,0.0
911,GC,0.766261,GC,0.0
912,GC,0.457765,GC,0.0
913,GC,0.39888,GC,0.0
914,GC,0.407733,GC,0.0
915,GC,0.438225,GC,0.0
916,GC,0.436338,GC,0.0
917,GC,0.974124,GC,0.0
918,GC,0.948332,GC,0.0
919,GC,0.9972,GC,0.0
920,GC,0.898712,GC,0.0
921,GC,0.68408,GC,0.0
922,GC,0.727547,GC,0.0
923,GC,0.679352,GC,0.0
924,GC,0.609896,GC,0.0
925,GC,0.628911,GC,0.0
926,GC,0.687771,GC,0.0
927,GC,0.713408,GC,0.0
928,GC,0.557488,GC,0.0
929,GC,0.534602,GC,0.0
930,GC,0.976954,GC,0.0
931,GC,0.537324,GC,0.0
932,GC,0.5346,GC,0.0
933,GC,0.572576,GC,0.0
934,GC,0.3828,GC,0.0
935,GC,0.379483,GC,0.0
936,GC,0.222376,GC,0.0
937,GC,0.214796,GC,0.0
938,GC,0.333142,GC,0.0
939,GC,0.714543,GC,0.0
940,GC,0.778041,GC,0.0
941,GC,0.837205,GC,0.0
942,GC,0.600126,GC,0.0
943,GC,0.59745,GC,0.0
944,GC,0.733853,GC,0.0
945,GC,1.500716,GC,0.0
946,GC,0.629658,GC,0.0
947,GC,0.597304,GC,0.0
948,GC,0.640711,GC,0.0
949,GC,0.50666,GC,0.0
950,GC,0.615181,GC,0.0
951,GC,0.279844,GC,0.0
952,GC,0.298817,GC,0.0
953,GC,0.271602,GC,0.0
954,GC,0.206749,GC,0.0
955,GC,0.225998,GC,0.0
956,GC,0.202454,GC,0.0
957,GC,1.168682,GC,0.0
958,GC,1.152114,GC,0.0
959,GC,1.368587,GC,0.0
960,GC,0.992465,GC,0.0
961,GC,1.362758,GC,0.0
962,GC,1.554029,GC,0.0
963,GC,1.322425,GC,0.0
964,GC,1.566181,GC,0.0
965,GC,1.349004,GC,0.0
966,GC,1.308676,GC,0.0
967,GC,1.464098,GC,0.0
968,GC,1.511952,GC,0.0
969,GC,1.22403,GC,0.0
970,GC,1.401322,GC,0.0
971,GC,1.448597,GC,0.0
972,GC,1.097652,GC,0.0
973,GC,1.256325,GC,0.0
974,GC,1.373965,GC,0.0
975,GC,1.054057,GC,0.0
976,GC,0.972093,GC,0.0
977,GC,1.510864,GC,0.0
978,GC,1.473791,GC,0.0
979,GC,1.436003,GC,0.0
980,GC,1.223483,GC,0.0
981,GC,1.496338,GC,0.0
982,GC,1.178126,GC,0.0
983,GC,0.894888,GC,0.0
984,GC,0.758766,GC,0.0
985,GC,0.728495,GC,0.0
986,GC,0.766261,GC,0.0
987,GC,0.457765,GC,0.0
988,GC,0.39888,GC,0.0
989,GC,0.407733,GC,0.0
990,GC,0.438225,GC,0.0
991,GC,0.436338,GC,0.0
992,GC,0.974124,GC,0.0
993,GC,0.948332,GC,0.0
994,GC,0.9972,GC,0.0
995,GC,0.898712,GC,0.0
996,GC,0.68408,GC,0.0
997,GC,0.727547,GC,0.0
998,GC,0.679352,GC,0.0
999,GC,0.609896,GC,0.0
1000,GC,0.628911,GC,0.0
1001,GC,0.687771,GC,0.0
1002,GC,0.713408,GC,0.0
1003,GC,0.557488,GC,0.0
1004,GC,0.534602,GC,0.0
1005,GC,0.976954,GC,0.0
1006,GC,0.537324,GC,0.0
1007,GC,0.5346,GC,0.0
1008,GC,0.572576,GC,0.0
1009,GC,0.3828,GC,0.0
1010,GC,0.379483,GC,0.0
1011,GC,0.222376,GC,0.0
1012,GC,0.214796,GC,0.0
1013,GC,0.333142,GC,0.0
1014,GC,0.714543,GC,0.0
1015,GC,0.778041,GC,0.0
1016,GC,0.837205,GC,0.0
1017,GC,0.600126,GC,0.0
1018,GC,0.59745,GC,0.0
1019,GC,0.733853,GC,0.0
1020,GC,1.500716,GC,0.0
1021,GC,0.629658,GC,0.0
1022,GC,0.597304,GC,0.0
1023,GC,0.640711,GC,0.0
1024,GC,0.50666,GC,0.0
1025,GC,0.615181,GC,0.0
1026,GC,0.279844,GC,0.0
1027,GC,0.298817,GC,0.0
1028,GC,0.271602,GC,0.0
1029,GC,0.206749,GC,0.0
1030,GC,0.225998,GC,0.0
1031,GC,0.202454,GC,0.0
1032,GC,1.168682,GC,0.0
1033,GC,1.152114,GC,0.0
1034,GC,1.368587,GC,0.0
1035,GC,0.992465,GC,0.0
1036,GC,1.362758,GC,0.0
1037,GC,1.554029,GC,0.0
1038,GC,1.322425,GC,0.0
1039,GC,1.566181,GC,0.0
1040,GC,1.349004,GC,0.0
1041,GC,1.308676,GC,0.0
1042,GC,1.464098,GC,0.0
1043,GC,1.511952,GC,0.0
1044,GC,1.22403,GC,0.0
1045,GC,1.401322,GC,0.0
1046,GC,1.448597,GC,0.0
1047,GC,1.097652,GC,0.0
1048,GC,1.256325,GC,0.0
1049,GC,1.373965,GC,0.0
1050,GC,1.054057,GC,0.0
1051,GC,0.972093,GC,0.0
1052,GC,1.510864,GC,0.0
1053,GC,1.473791,GC,0.0
1054,GC,1.436003,GC,0.0
1055,GC,1.223483,GC,0.0
1056,GC,1.496338,GC,0.0
1057,GC,1.178126,GC,0.0
1058,GC,0.894888,GC,0.0
1059,GC,0.758766,GC,0.0
1060,GC,0.728495,GC,0.0
1061,GC,0.766261,GC,0.0
1062,GC,0.457765,GC,0.0
1063,GC,0.39888,GC,0.0
1064,GC,0.407733,GC,0.0
1065,GC,0.438225,GC,0.0
1066,GC,0.436338,GC,0.0
1067,GC,0.974124,GC,0.0
1068,GC,0.948332,GC,0.0
1069,GC,0.9972,GC,0.0
1070,GC,0.898712,GC,0.0
1071,GC,0.68408,GC,0.0
1072,GC,0.727547,GC,0.0
1073,GC,0.679352,GC,0.0
1074,GC,0.609896,GC,0.0
1075,GC,0.628911,GC,0.0
1076,GC,0.687771,GC,0.0
1077,GC,0.713408,GC,0.0
1078,GC,0.557488,GC,0.0
1079,GC,0.534602,GC,0.0
1080,GC,0.976954,GC,0.0
1081,GC,0.537324,GC,0.0
1082,GC,0.5346,GC,0.0
1083,GC,0.572576,GC,0.0
1084,GC,0.3828,GC,0.0
1085,GC,0.379483,GC,0.0
1086,GC,0.222376,GC,0.0
1087,GC,0.214796,GC,0.0
1088,GC,0.333142,GC,0.0
1089,GC,0.714543,GC,0.0
1090,GC,0.778041,GC,0.0
1091,GC,0.837205,GC,0.0
1092,GC,0.600126,GC,0.0
1093,GC,0.59745,GC,0.0
1094,GC,0.733853,GC,0.0
1095,GC,1.500716,GC,0.0
1096,GC,0.629658,GC,0.0
1097,GC,0.597304,GC,0.0
1098,GC,0.640711,GC,0.0
1099,GC,0.50666,GC,0.0
1100,GC,0.615181,GC,0.0
1101,GC,0.279844,GC,0.0
1102,GC,0.298817,GC,0.0
1103,GC,0.271602,GC,0.0
1104,GC,0.206749,GC,0.0
1105,GC,0.225998,GC,0.0
1106,GC,0.202454,GC,0.0
1107,GC,1.168682,GC,0.0
1108,GC,1.152114,GC,0.0
1109,GC,1.368587,GC,0.0
1110,GC,0.992465,GC,0.0
1111,GC,1.362758,GC,0.0
1112,GC,1.554029,GC,0.0
1113,GC,1.322425,GC,0.0
1114,GC,1.566181,GC,0.0
1115,GC,1.349004,GC,0.0
1116,GC,1.308676,GC,0.0
1117,GC,1.464098,GC,0.0
1118,GC,1.511952,GC,0.0
1119,GC,1.22403,GC,0.0
1120,GC,1.401322,GC,0.0
1121,GC,1.448597,GC,0.0
1122,GC,1.097652,GC,0.0
1123,GC,1.256325,GC,0.0
1124,GC,1.373965,GC,0.0
1125,GC,1.054057,GC,0.0
1126,GC,0.972093,GC,0.0
1127,GC,1.510864,GC,0.0
1128,GC,1.473791,GC,0.0
1129,GC,1.436003,GC,0.0
1130,GC,1.223483,GC,0.0
1131,GC,1.496338,GC,0.0
1132,GC,1.178126,GC,0.0
1133,GC,0.894888,GC,0.0
1134,GC,0.758766,GC,0.0
1135,GC,0.728495,GC,0.0
1136,GC,0.766261,GC,0.0
1137,GC,0.457765,GC,0.0
1138,GC,0.39888,GC,0.0
1139,GC,0.407733,GC,0.0
1140,GC,0.438225,GC,0.0
1141,GC,0.436338,GC,0.0
1142,GC,0.974124,GC,0.0
1143,GC,0.948332,GC,0.0
1144,GC,0.9972,GC,0.0
1145,GC,0.898712,GC,0.0
1146,GC,0.68408,GC,0.0
1147,GC,0.727547,GC,0.0
1148,GC,0.679352,GC,0.0
1149,GC,0.609896,GC,0.0
1150,GC,0.628911,GC,0.0
1151,GC,0.687771,GC,0.0
1152,GC,0.713408,GC,0.0
1153,GC,0.557488,GC,0.0
1154,GC,0.534602,GC,0.0
1155,GC,0.976954,GC,0.0
1156,GC,0.537324,GC,0.0
1157,GC,0.5346,GC,0.0
1158,GC,0.572576,GC,0.0
1159,GC,0.3828,GC,0.0
1160,GC,0.379483,GC,0.0
1161,GC,0.222376,GC,0.0
1162,GC,0.214796,GC,0.0
1163,GC,0.333142,GC,0.0
1164,GC,0.714543,GC,0.0
1165,GC,0.778041,GC,0.0
1166,GC,0.837205,GC,0.0
1167,GC,0.600126,GC,0.0
1168,GC,0.59745,GC,0.0
1169,GC,0.733853,GC,0.0
1170,GC,1.500716,GC,0.0
1171,GC,0.629658,GC,0.0
1172,GC,0.597304,GC,0.0
1173,GC,0.640711,GC,0.0
1174,GC,0.50666,GC,0.0
1175,GC,0.615181,GC,0.0
1176,GC,0.279844,GC,0.0
1177,GC,0.298817,GC,0.0
1178,GC,0.271602,GC,0.0
1179,GC,0.206749,GC,0.0
1180,GC,0.225998,GC,0.0
1181,GC,0.202454,GC,0.0
1182,GC,1.168682,GC,0.0
1183,GC,1.152114,GC,0.0
1184,GC,1.368587,GC,0.0
1185,GC,0.992465,GC,0.0
1186,GC,1.362758,GC,0.0
1187,GC,1.554029,GC,0.0
1188,GC,1.322425,GC,0.0
1189,GC,1.566181,GC,0.0
1190,GC,1.349004,GC,0.0
1191,GC,1.308676,GC,0.0
1192,GC,1.464098,GC,0.0
1193,GC,1.511952,GC,0.0
1194,GC,1.22403,GC,0.0
1195,GC,1.401322,GC,0.0
1196,GC,1.448597,GC,0.0
1197,GC,1.097652,GC,0.0
1198,GC,1.256325,GC,0.0
1199,GC,1.373965,GC,0.0
1200,GC,1.054057,GC,0.0
1201,GC,0.972093,GC,0.0
1202,GC,1.510864,GC,0.0
1203,GC,1.473791,GC,0.0
1204,GC,1.436003,GC,0.0
1205,GC,1.223483,GC,0.0
1206,GC,1.496338,GC,0.0
1207,GC,1.178126,GC,0.0
1208,GC,0.894888,GC,0.0
1209,GC,0.758766,GC,0.0
1210,GC,0.728495,GC,0.0
1211,GC,0.766261,GC,0.0
1212,GC,0.457765,GC,0.0
1213,GC,0.39888,GC,0.0
1214,GC,0.407733,GC,0.0
1215,GC,0.438225,GC,0.0
1216,GC,0.436338,GC,0.0
1217,GC,0.974124,GC,0.0
1218,GC,0.948332,GC,0.0
1219,GC,0.9972,GC,0.0
1220,GC,0.898712,GC,0.0
1221,GC,0.68408,GC,0.0
1222,GC,0.727547,GC,0.0
1223,GC,0.679352,GC,0.0
1224,GC,0.609896,GC,0.0
1225,GC,0.628911,GC,0.0
1226,GC,0.687771,GC,0.0
1227,GC,0.713408,GC,0.0
1228,GC,0.557488,GC,0.0
1229,GC,0.534602,GC,0.0
1230,GC,0.976954,GC,0.0
1231,GC,0.537324,GC,0.0
1232,GC,0.5346,GC,0.0
1233,GC,0.572576,GC,0.0
1234,GC,0.3828,GC,0.0
1235,GC,0.379483,GC,0.0
1236,GC,0.222376,GC,0.0
1237,GC,0.214796,GC,0.0
1238,GC,0.333142,GC,0.0
1239,GC,0.714543,GC,0.0
1240,GC,0.778041,GC,0.0
1241,GC,0.837205,GC,0.0
1242,GC,0.600126,GC,0.0
1243,GC,0.59745,GC,0.0
1244,GC,0.733853,GC,0.0
1245,GC,1.500716,GC,0.0
1246,GC,0.629658,GC,0.0
1247,GC,0.597304,GC,0.0
1248,GC,0.640711,GC,0.0
1249,GC,0.50666,GC,0.0
1250,GC,0.615181,GC,0.0
1251,GC,0.279844,GC,0.0
1252,GC,0.298817,GC,0.0
1253,GC,0.271602,GC,0.0
1254,GC,0.206749,GC,0.0
1255,GC,0.225998,GC,0.0
1256,GC,0.202454,GC,0.0
1257,GC,1.168682,GC,0.0
1258,GC,1.152114,GC,0.0
1259,GC,1.368587,GC,0.0
1260,GC,0.992465,GC,0.0
1261,GC,1.362758,GC,0.0
1262,GC,1.554029,GC,0.0
1263,GC,1.322425,GC,0.0
1264,GC,1.566181,GC,0.0
1265,GC,1.349004,GC,0.0
1266,GC,1.308676,GC,0.0
1267,GC,1.464098,GC,0.0
1268,GC,1.511952,GC,0.0
1269,GC,1.22403,GC,0.0
1270,GC,1.401322,GC,0.0
1271,GC,1.448597,GC,0.0
1272,GC,1.097652,GC,0.0
1273,GC,1.256325,GC,0.0
1274,GC,1.373965,GC,0.0
1275,GC,1.054057,GC,0.0
1276,GC,0.972093,GC,0.0
1277,GC,1.510864,GC,0.0
1278,GC,1.473791,GC,0.0
1279,GC,1.436003,GC,0.0
1280,GC,1.223483,GC,0.0
1281,GC,1.496338,GC,0.0
1282,GC,1.178126,GC,0.0
1283,GC,0.894888,GC,0.0
1284,GC,0.758766,GC,0.0
1285,GC,0.728495,GC,0.0
1286,GC,0.766261,GC,0.0
1287,GC,0.457765,GC,0.0
1288,GC,0.39888,GC,0.0
1289,GC,0.407733,GC,0.0
1290,GC,0.438225,GC,0.0
1291,GC,0.436338,GC,0.0
1292,GC,0.974124,GC,0.0
1293,GC,0.948332,GC,0.0
1294,GC,0.9972,GC,0.0
1295,GC,0.898712,GC,0.0
1296,GC,0.68408,GC,0.0
1297,GC,0.727547,GC,0.0
1298,GC,0.679352,GC,0.0
1299,GC,0.609896,GC,0.0
1300,GC,0.628911,GC,0.0
1301,GC,0.687771,GC,0.0
1302,GC,0.713408,GC,0.0
1303,GC,0.557488,GC,0.0
1304,GC,0.534602,GC,0.0
1305,GC,0.976954,GC,0.0
1306,GC,0.537324,GC,0.0
1307,GC,0.5346,GC,0.0
1308,GC,0.572576,GC,0.0
1309,GC,0.3828,GC,0.0
1310,GC,0.379483,GC,0.0
1311,GC,0.222376,GC,0.0
1312,GC,0.214796,GC,0.0
1313,GC,0.333142,GC,0.0
1314,GC,0.714543,GC,0.0
1315,GC,0.778041,GC,0.0
1316,GC,0.837205,GC,0.0
1317,GC,0.600126,GC,0.0
1318,GC,0.59745,GC,0.0
1319,GC,0.733853,GC,0.0
1320,GC,1.500716,GC,0.0
1321,GC,0.629658,GC,0.0
1322,GC,0.597304,GC,0.0
1323,GC,0.640711,GC,0.0
1324,GC,0.50666,GC,0.0
1325,GC,0.615181,GC,0.0
1326,GC,0.279844,GC,0.0
1327,GC,0.298817,GC,0.0
1328,GC,0.271602,GC,0.0
1329,GC,0.206749,GC,0.0
1330,GC,0.225998,GC,0.0
1331,GC,0.202454,GC,0.0
1332,GC,1.168682,GC,0.0
1333,GC,1.152114,GC,0.0
1334,GC,1.368587,GC,0.0
1335,GC,0.992465,GC,0.0
1336,GC,1.362758,GC,0.0
1337,GC,1.554029,GC,0.0
1338,GC,1.322425,GC,0.0
1339,GC,1.566181,GC,0.0
1340,GC,1.349004,GC,0.0
1341,GC,1.308676,GC,0.0
1342,GC,1.464098,GC,0.0
1343,GC,1.511952,GC,0.0
1344,GC,1.22403,GC,0.0
1345,GC,1.401322,GC,0.0
1346,GC,1.448597,GC,0.0
1347,GC,1.097652,GC,0.0
1348,GC,1.256325,GC,0.0
1349,GC,1.373965,GC,0.0
1350,GC,1.054057,GC,0.0
1351,GC,0.972093,GC,0.0
1352,GC,1.510864,GC,0.0
1353,GC,1.473791,GC,0.0
1354,GC,1.436003,GC,0.0
1355,GC,1.223483,GC,0.0
1356,GC,1.496338,GC,0.0
1357,GC,1.178126,GC,0.0
1358,GC,0.894888,GC,0.0
1359,GC,0.758766,GC,0.0
1360,GC,0.728495,GC,0.0
1361,GC,0.766261,GC,0.0
1362,GC,0.457765,GC,0.0
1363,GC,0.39888,GC,0.0
1364,GC,0.407733,GC,0.0
1365,GC,0.438225,GC,0.0
1366,GC,0.436338,GC,0.0
1367,GC,0.974124,GC,0.0
1368,GC,0.948332,GC,0.0
1369,GC,0.9972,GC,0.0
1370,GC,0.898712,GC,0.0
1371,GC,0.68408,GC,0.0
1372,GC,0.727547,GC,0.0
1373,GC,0.679352,GC,0.0
1374,GC,0.609896,GC,0.0
1375,GC,0.628911,GC,0.0
1376,GC,0.687771,GC,0.0
1377,GC,0.713408,GC,0.0
1378,GC,0.557488,GC,0.0
1379,GC,0.534602,GC,0.0
1380,GC,0.976954,GC,0.0
1381,GC,0.537324,GC,0.0
1382,GC,0.5346,GC,0.0
1383,GC,0.572576,GC,0.0
1384,GC,0.3828,GC,0.0
1385,GC,0.379483,GC,0.0
1386,GC,0.222376,GC,0.0
1387,GC,0.214796,GC,0.0
1388,GC,0.333142,GC,0.0
1389,GC,0.714543,GC,0.0
1390,GC,0.778041,GC,0.0
1391,GC,0.837205,GC,0.0
1392,GC,0.600126,GC,0.0
1393,GC,0.59745,GC,0.0
1394,GC,0.733853,GC,0.0
1395,GC,1.500716,GC,0.0
1396,GC,0.629658,GC,0.0
1397,GC,0.597304,GC,0.0
1398,GC,0.640711,GC,0.0
1399,GC,0.50666,GC,0.0
1400,GC,0.615181,GC,0.0
1401,GC,0.279844,GC,0.0
1402,GC,0.298817,GC,0.0
1403,GC,0.271602,GC,0.0
1404,GC,0.206749,GC,0.0
1405,GC,0.225998,GC,0.0
1406,GC,0.202454,GC,0.0
1407,GC,1.168682,GC,0.0
1408,GC,1.152114,GC,0.0
1409,GC,1.368587,GC,0.0
1410,GC,0.992465,GC,0.0
1411,GC,1.362758,GC,0.0
1412,GC,1.554029,GC,0.0
1413,GC,1.322425,GC,0.0
1414,GC,1.566181,GC,0.0
1415,GC,1.349004,GC,0.0
1416,GC,1.308676,GC,0.0
1417,GC,1.464098,GC,0.0
1418,GC,1.511952,GC,0.0
1419,GC,1.22403,GC,0.0
1420,GC,1.401322,GC,0.0
1421,GC,1.448597,GC,0.0
1422,GC,1.097652,GC,0.0
1423,GC,1.256325,GC,0.0
1424,GC,1.373965,GC,0.0
1425,GC,1.054057,GC,0.0
1426,GC,0.972093,GC,0.0
1427,GC,1.510864,GC,0.0
1428,GC,1.473791,GC,0.0
1429,GC,1.436003,GC,0.0
1430,GC,1.223483,GC,0.0
1431,GC,1.496338,GC,0.0
1432,GC,1.178126,GC,0.0
1433,GC,0.894888,GC,0.0
1434,GC,0.758766,GC,0.0
1435,GC,0.728495,GC,0.0
1436,GC,0.766261,GC,0.0
1437,GC,0.457765,GC,0.0
1438,GC,0.39888,GC,0.0
1439,GC,0.407733,GC,0.0
