,column,value,Compound,Concentration (M)
488,GC,1.012024,GC,0
489,GC,1.057663,GC,0
490,GC,1.003745,GC,0
491,GC,1.147318,GC,0
492,GC,1.01693,GC,0
493,GC,1.020779,GC,0
494,GC,1.077056,GC,0
495,GC,1.116982,GC,0
496,GC,1.382396,GC,0
497,GC,1.184805,GC,0
498,GC,1.201121,GC,0
499,GC,1.120019,GC,0
500,GC,1.128385,GC,0
501,GC,1.152308,GC,0
502,GC,1.122599,GC,0
503,GC,0.965681,GC,0
504,GC,1.066715,GC,0
505,GC,1.125482,GC,0
506,GC,1.183737,GC,0
507,GC,1.079931,GC,0
508,GC,1.062427,GC,0
509,GC,1.170659,GC,0
510,GC,1.27538,GC,0
511,GC,1.492981,GC,0
512,GC,1.355445,GC,0
513,GC,1.308692,GC,0
514,GC,2.122886,GC,0
515,GC,1.310866,GC,0
516,GC,1.188396,GC,0
517,GC,1.307822,GC,0
518,GC,1.304543,GC,0
519,GC,1.694209,GC,0
520,GC,1.63639,GC,0
521,GC,2.276365,GC,0
522,GC,1.880747,GC,0
523,GC,1.732973,GC,0
524,GC,1.807029,GC,0
525,GC,1.437888,GC,0
526,GC,1.506377,GC,0
527,GC,1.417194,GC,0
528,GC,1.508626,GC,0
529,GC,1.509709,GC,0
530,GC,1.222087,GC,0
531,GC,1.06575,GC,0
532,GC,1.11282,GC,0
533,GC,1.082937,GC,0
534,GC,1.089559,GC,0
535,GC,1.122008,GC,0
536,GC,0.978006,GC,0
537,GC,1.00733,GC,0
538,GC,1.15864,GC,0
539,GC,0.99194,GC,0
540,GC,1.211663,GC,0
541,GC,1.116253,GC,0
542,GC,1.14432,GC,0
543,GC,1.151055,GC,0
544,GC,1.147457,GC,0
545,GC,1.177766,GC,0
546,GC,1.282118,GC,0
547,GC,1.135413,GC,0
548,GC,1.18853,GC,0
549,GC,1.157042,GC,0
550,GC,1.210087,GC,0
551,GC,1.207285,GC,0
552,GC,1.190574,GC,0
553,GC,1.215539,GC,0
554,GC,1.153217,GC,0
555,GC,0.991406,GC,0
556,GC,0.899703,GC,0
557,GC,0.994535,GC,0
558,GC,1.103045,GC,0
559,GC,1.007215,GC,0
560,GC,0.98054,GC,0
561,GC,1.030444,GC,0
562,GC,1.002506,GC,0
563,GC,1.12662,GC,0
564,GC,1.182055,GC,0
565,GC,1.234813,GC,0
566,GC,1.416831,GC,0
567,GC,1.135421,GC,0
568,GC,1.198009,GC,0
569,GC,1.280748,GC,0
570,GC,1.513887,GC,0
571,GC,1.598511,GC,0
572,GC,1.329973,GC,0
573,GC,1.625685,GC,0
574,GC,1.748539,GC,0
575,GC,1.586577,GC,0
576,GC,0.955521,GC,0
577,GC,1.026536,GC,0
578,GC,0.921715,GC,0
579,GC,0.974992,GC,0
580,GC,1.037754,GC,0
581,GC,1.047553,GC,0
582,GC,1.128385,GC,0
583,GC,1.637455,GC,0
584,GC,1.438183,GC,0
585,GC,1.613894,GC,0
586,GC,1.745627,GC,0
587,GC,1.639339,GC,0
588,GC,2.000445,GC,0
589,GC,1.092402,GC,0
590,GC,1.039477,GC,0
591,GC,1.37332,GC,0
592,GC,1.012024,GC,0
593,GC,1.057663,GC,0
594,GC,1.003745,GC,0
595,GC,1.147318,GC,0
596,GC,1.01693,GC,0
597,GC,1.020779,GC,0
598,GC,1.077056,GC,0
599,GC,1.116982,GC,0
600,GC,1.382396,GC,0
601,GC,1.184805,GC,0
602,GC,1.201121,GC,0
603,GC,1.120019,GC,0
604,GC,1.128385,GC,0
605,GC,1.152308,GC,0
606,GC,1.122599,GC,0
607,GC,0.965681,GC,0
608,GC,1.066715,GC,0
609,GC,1.125482,GC,0
610,GC,1.183737,GC,0
611,GC,1.079931,GC,0
612,GC,1.062427,GC,0
613,GC,1.170659,GC,0
614,GC,1.27538,GC,0
615,GC,1.492981,GC,0
616,GC,1.355445,GC,0
617,GC,1.308692,GC,0
618,GC,2.122886,GC,0
619,GC,1.310866,GC,0
620,GC,1.188396,GC,0
621,GC,1.307822,GC,0
622,GC,1.304543,GC,0
623,GC,1.694209,GC,0
624,GC,1.63639,GC,0
625,GC,2.276365,GC,0
626,GC,1.880747,GC,0
627,GC,1.732973,GC,0
628,GC,1.807029,GC,0
629,GC,1.437888,GC,0
630,GC,1.506377,GC,0
631,GC,1.417194,GC,0
632,GC,1.508626,GC,0
633,GC,1.509709,GC,0
634,GC,1.222087,GC,0
635,GC,1.06575,GC,0
636,GC,1.11282,GC,0
637,GC,1.082937,GC,0
638,GC,1.089559,GC,0
639,GC,1.122008,GC,0
640,GC,0.978006,GC,0
641,GC,1.00733,GC,0
642,GC,1.15864,GC,0
643,GC,0.99194,GC,0
644,GC,1.211663,GC,0
645,GC,1.116253,GC,0
646,GC,1.14432,GC,0
647,GC,1.151055,GC,0
648,GC,1.147457,GC,0
649,GC,1.177766,GC,0
650,GC,1.282118,GC,0
651,GC,1.135413,GC,0
652,GC,1.18853,GC,0
653,GC,1.157042,GC,0
654,GC,1.210087,GC,0
655,GC,1.207285,GC,0
656,GC,1.190574,GC,0
657,GC,1.215539,GC,0
658,GC,1.153217,GC,0
659,GC,0.991406,GC,0
660,GC,0.899703,GC,0
661,GC,0.994535,GC,0
662,GC,1.103045,GC,0
663,GC,1.007215,GC,0
664,GC,0.98054,GC,0
665,GC,1.030444,GC,0
666,GC,1.002506,GC,0
667,GC,1.12662,GC,0
668,GC,1.182055,GC,0
669,GC,1.234813,GC,0
670,GC,1.416831,GC,0
671,GC,1.135421,GC,0
672,GC,1.198009,GC,0
673,GC,1.280748,GC,0
674,GC,1.513887,GC,0
675,GC,1.598511,GC,0
676,GC,1.329973,GC,0
677,GC,1.625685,GC,0
678,GC,1.748539,GC,0
679,GC,1.586577,GC,0
680,GC,0.955521,GC,0
681,GC,1.026536,GC,0
682,GC,0.921715,GC,0
683,GC,0.974992,GC,0
684,GC,1.037754,GC,0
685,GC,1.047553,GC,0
686,GC,1.128385,GC,0
687,GC,1.637455,GC,0
688,GC,1.438183,GC,0
689,GC,1.613894,GC,0
690,GC,1.745627,GC,0
691,GC,1.639339,GC,0
692,GC,2.000445,GC,0
693,GC,1.092402,GC,0
694,GC,1.039477,GC,0
695,GC,1.37332,GC,0
696,GC,1.012024,GC,0
697,GC,1.057663,GC,0
698,GC,1.003745,GC,0
699,GC,1.147318,GC,0
700,GC,1.01693,GC,0
701,GC,1.020779,GC,0
702,GC,1.077056,GC,0
703,GC,1.116982,GC,0
704,GC,1.382396,GC,0
705,GC,1.184805,GC,0
706,GC,1.201121,GC,0
707,GC,1.120019,GC,0
708,GC,1.128385,GC,0
709,GC,1.152308,GC,0
710,GC,1.122599,GC,0
711,GC,0.965681,GC,0
712,GC,1.066715,GC,0
713,GC,1.125482,GC,0
714,GC,1.183737,GC,0
715,GC,1.079931,GC,0
716,GC,1.062427,GC,0
717,GC,1.170659,GC,0
718,GC,1.27538,GC,0
719,GC,1.492981,GC,0
720,GC,1.355445,GC,0
721,GC,1.308692,GC,0
722,GC,2.122886,GC,0
723,GC,1.310866,GC,0
724,GC,1.188396,GC,0
725,GC,1.307822,GC,0
726,GC,1.304543,GC,0
727,GC,1.694209,GC,0
728,GC,1.63639,GC,0
729,GC,2.276365,GC,0
730,GC,1.880747,GC,0
731,GC,1.732973,GC,0
732,GC,1.807029,GC,0
733,GC,1.437888,GC,0
734,GC,1.506377,GC,0
735,GC,1.417194,GC,0
736,GC,1.508626,GC,0
737,GC,1.509709,GC,0
738,GC,1.222087,GC,0
739,GC,1.06575,GC,0
740,GC,1.11282,GC,0
741,GC,1.082937,GC,0
742,GC,1.089559,GC,0
743,GC,1.122008,GC,0
744,GC,0.978006,GC,0
745,GC,1.00733,GC,0
746,GC,1.15864,GC,0
747,GC,0.99194,GC,0
748,GC,1.211663,GC,0
749,GC,1.116253,GC,0
750,GC,1.14432,GC,0
751,GC,1.151055,GC,0
752,GC,1.147457,GC,0
753,GC,1.177766,GC,0
754,GC,1.282118,GC,0
755,GC,1.135413,GC,0
756,GC,1.18853,GC,0
757,GC,1.157042,GC,0
758,GC,1.210087,GC,0
759,GC,1.207285,GC,0
760,GC,1.190574,GC,0
761,GC,1.215539,GC,0
762,GC,1.153217,GC,0
763,GC,0.991406,GC,0
764,GC,0.899703,GC,0
765,GC,0.994535,GC,0
766,GC,1.103045,GC,0
767,GC,1.007215,GC,0
768,GC,0.98054,GC,0
769,GC,1.030444,GC,0
770,GC,1.002506,GC,0
771,GC,1.12662,GC,0
772,GC,1.182055,GC,0
773,GC,1.234813,GC,0
774,GC,1.416831,GC,0
775,GC,1.135421,GC,0
776,GC,1.198009,GC,0
777,GC,1.280748,GC,0
778,GC,1.513887,GC,0
779,GC,1.598511,GC,0
780,GC,1.329973,GC,0
781,GC,1.625685,GC,0
782,GC,1.748539,GC,0
783,GC,1.586577,GC,0
784,GC,0.955521,GC,0
785,GC,1.026536,GC,0
786,GC,0.921715,GC,0
787,GC,0.974992,GC,0
788,GC,1.037754,GC,0
789,GC,1.047553,GC,0
790,GC,1.128385,GC,0
791,GC,1.637455,GC,0
792,GC,1.438183,GC,0
793,GC,1.613894,GC,0
794,GC,1.745627,GC,0
795,GC,1.639339,GC,0
796,GC,2.000445,GC,0
797,GC,1.092402,GC,0
798,GC,1.039477,GC,0
799,GC,1.37332,GC,0
800,GC,1.012024,GC,0
801,GC,1.057663,GC,0
802,GC,1.003745,GC,0
803,GC,1.147318,GC,0
804,GC,1.01693,GC,0
805,GC,1.020779,GC,0
806,GC,1.077056,GC,0
807,GC,1.116982,GC,0
808,GC,1.382396,GC,0
809,GC,1.184805,GC,0
810,GC,1.201121,GC,0
811,GC,1.120019,GC,0
812,GC,1.128385,GC,0
813,GC,1.152308,GC,0
814,GC,1.122599,GC,0
815,GC,0.965681,GC,0
816,GC,1.066715,GC,0
817,GC,1.125482,GC,0
818,GC,1.183737,GC,0
819,GC,1.079931,GC,0
820,GC,1.062427,GC,0
821,GC,1.170659,GC,0
822,GC,1.27538,GC,0
823,GC,1.492981,GC,0
824,GC,1.355445,GC,0
825,GC,1.308692,GC,0
826,GC,2.122886,GC,0
827,GC,1.310866,GC,0
828,GC,1.188396,GC,0
829,GC,1.307822,GC,0
830,GC,1.304543,GC,0
831,GC,1.694209,GC,0
832,GC,1.63639,GC,0
833,GC,2.276365,GC,0
834,GC,1.880747,GC,0
835,GC,1.732973,GC,0
836,GC,1.807029,GC,0
837,GC,1.437888,GC,0
838,GC,1.506377,GC,0
839,GC,1.417194,GC,0
840,GC,1.508626,GC,0
841,GC,1.509709,GC,0
842,GC,1.222087,GC,0
843,GC,1.06575,GC,0
844,GC,1.11282,GC,0
845,GC,1.082937,GC,0
846,GC,1.089559,GC,0
847,GC,1.122008,GC,0
848,GC,0.978006,GC,0
849,GC,1.00733,GC,0
850,GC,1.15864,GC,0
851,GC,0.99194,GC,0
852,GC,1.211663,GC,0
853,GC,1.116253,GC,0
854,GC,1.14432,GC,0
855,GC,1.151055,GC,0
856,GC,1.147457,GC,0
857,GC,1.177766,GC,0
858,GC,1.282118,GC,0
859,GC,1.135413,GC,0
860,GC,1.18853,GC,0
861,GC,1.157042,GC,0
862,GC,1.210087,GC,0
863,GC,1.207285,GC,0
864,GC,1.190574,GC,0
865,GC,1.215539,GC,0
866,GC,1.153217,GC,0
867,GC,0.991406,GC,0
868,GC,0.899703,GC,0
869,GC,0.994535,GC,0
870,GC,1.103045,GC,0
871,GC,1.007215,GC,0
872,GC,0.98054,GC,0
873,GC,1.030444,GC,0
874,GC,1.002506,GC,0
875,GC,1.12662,GC,0
876,GC,1.182055,GC,0
877,GC,1.234813,GC,0
878,GC,1.416831,GC,0
879,GC,1.135421,GC,0
880,GC,1.198009,GC,0
881,GC,1.280748,GC,0
882,GC,1.513887,GC,0
883,GC,1.598511,GC,0
884,GC,1.329973,GC,0
885,GC,1.625685,GC,0
886,GC,1.748539,GC,0
887,GC,1.586577,GC,0
888,GC,0.955521,GC,0
889,GC,1.026536,GC,0
890,GC,0.921715,GC,0
891,GC,0.974992,GC,0
892,GC,1.037754,GC,0
893,GC,1.047553,GC,0
894,GC,1.128385,GC,0
895,GC,1.637455,GC,0
896,GC,1.438183,GC,0
897,GC,1.613894,GC,0
898,GC,1.745627,GC,0
899,GC,1.639339,GC,0
900,GC,2.000445,GC,0
901,GC,1.092402,GC,0
902,GC,1.039477,GC,0
903,GC,1.37332,GC,0
904,GC,1.012024,GC,0
905,GC,1.057663,GC,0
906,GC,1.003745,GC,0
907,GC,1.147318,GC,0
908,GC,1.01693,GC,0
909,GC,1.020779,GC,0
910,GC,1.077056,GC,0
911,GC,1.116982,GC,0
912,GC,1.382396,GC,0
913,GC,1.184805,GC,0
914,GC,1.201121,GC,0
915,GC,1.120019,GC,0
916,GC,1.128385,GC,0
917,GC,1.152308,GC,0
918,GC,1.122599,GC,0
919,GC,0.965681,GC,0
920,GC,1.066715,GC,0
921,GC,1.125482,GC,0
922,GC,1.183737,GC,0
923,GC,1.079931,GC,0
924,GC,1.062427,GC,0
925,GC,1.170659,GC,0
926,GC,1.27538,GC,0
927,GC,1.492981,GC,0
928,GC,1.355445,GC,0
929,GC,1.308692,GC,0
930,GC,2.122886,GC,0
931,GC,1.310866,GC,0
932,GC,1.188396,GC,0
933,GC,1.307822,GC,0
934,GC,1.304543,GC,0
935,GC,1.694209,GC,0
936,GC,1.63639,GC,0
937,GC,2.276365,GC,0
938,GC,1.880747,GC,0
939,GC,1.732973,GC,0
940,GC,1.807029,GC,0
941,GC,1.437888,GC,0
942,GC,1.506377,GC,0
943,GC,1.417194,GC,0
944,GC,1.508626,GC,0
945,GC,1.509709,GC,0
946,GC,1.222087,GC,0
947,GC,1.06575,GC,0
948,GC,1.11282,GC,0
949,GC,1.082937,GC,0
950,GC,1.089559,GC,0
951,GC,1.122008,GC,0
952,GC,0.978006,GC,0
953,GC,1.00733,GC,0
954,GC,1.15864,GC,0
955,GC,0.99194,GC,0
956,GC,1.211663,GC,0
957,GC,1.116253,GC,0
958,GC,1.14432,GC,0
959,GC,1.151055,GC,0
960,GC,1.147457,GC,0
961,GC,1.177766,GC,0
962,GC,1.282118,GC,0
963,GC,1.135413,GC,0
964,GC,1.18853,GC,0
965,GC,1.157042,GC,0
966,GC,1.210087,GC,0
967,GC,1.207285,GC,0
968,GC,1.190574,GC,0
969,GC,1.215539,GC,0
970,GC,1.153217,GC,0
971,GC,0.991406,GC,0
972,GC,0.899703,GC,0
973,GC,0.994535,GC,0
974,GC,1.103045,GC,0
975,GC,1.007215,GC,0
976,GC,0.98054,GC,0
977,GC,1.030444,GC,0
978,GC,1.002506,GC,0
979,GC,1.12662,GC,0
980,GC,1.182055,GC,0
981,GC,1.234813,GC,0
982,GC,1.416831,GC,0
983,GC,1.135421,GC,0
984,GC,1.198009,GC,0
985,GC,1.280748,GC,0
986,GC,1.513887,GC,0
987,GC,1.598511,GC,0
988,GC,1.329973,GC,0
989,GC,1.625685,GC,0
990,GC,1.748539,GC,0
991,GC,1.586577,GC,0
992,GC,0.955521,GC,0
993,GC,1.026536,GC,0
994,GC,0.921715,GC,0
995,GC,0.974992,GC,0
996,GC,1.037754,GC,0
997,GC,1.047553,GC,0
998,GC,1.128385,GC,0
999,GC,1.637455,GC,0
1000,GC,1.438183,GC,0
1001,GC,1.613894,GC,0
1002,GC,1.745627,GC,0
1003,GC,1.639339,GC,0
1004,GC,2.000445,GC,0
1005,GC,1.092402,GC,0
1006,GC,1.039477,GC,0
1007,GC,1.37332,GC,0
1008,GC,1.012024,GC,0
1009,GC,1.057663,GC,0
1010,GC,1.003745,GC,0
1011,GC,1.147318,GC,0
1012,GC,1.01693,GC,0
1013,GC,1.020779,GC,0
1014,GC,1.077056,GC,0
1015,GC,1.116982,GC,0
1016,GC,1.382396,GC,0
1017,GC,1.184805,GC,0
1018,GC,1.201121,GC,0
1019,GC,1.120019,GC,0
1020,GC,1.128385,GC,0
1021,GC,1.152308,GC,0
1022,GC,1.122599,GC,0
1023,GC,0.965681,GC,0
1024,GC,1.066715,GC,0
1025,GC,1.125482,GC,0
1026,GC,1.183737,GC,0
1027,GC,1.079931,GC,0
1028,GC,1.062427,GC,0
1029,GC,1.170659,GC,0
1030,GC,1.27538,GC,0
1031,GC,1.492981,GC,0
1032,GC,1.355445,GC,0
1033,GC,1.308692,GC,0
1034,GC,2.122886,GC,0
1035,GC,1.310866,GC,0
1036,GC,1.188396,GC,0
1037,GC,1.307822,GC,0
1038,GC,1.304543,GC,0
1039,GC,1.694209,GC,0
1040,GC,1.63639,GC,0
1041,GC,2.276365,GC,0
1042,GC,1.880747,GC,0
1043,GC,1.732973,GC,0
1044,GC,1.807029,GC,0
1045,GC,1.437888,GC,0
1046,GC,1.506377,GC,0
1047,GC,1.417194,GC,0
1048,GC,1.508626,GC,0
1049,GC,1.509709,GC,0
1050,GC,1.222087,GC,0
1051,GC,1.06575,GC,0
1052,GC,1.11282,GC,0
1053,GC,1.082937,GC,0
1054,GC,1.089559,GC,0
1055,GC,1.122008,GC,0
1056,GC,0.978006,GC,0
1057,GC,1.00733,GC,0
1058,GC,1.15864,GC,0
1059,GC,0.99194,GC,0
1060,GC,1.211663,GC,0
1061,GC,1.116253,GC,0
1062,GC,1.14432,GC,0
1063,GC,1.151055,GC,0
1064,GC,1.147457,GC,0
1065,GC,1.177766,GC,0
1066,GC,1.282118,GC,0
1067,GC,1.135413,GC,0
1068,GC,1.18853,GC,0
1069,GC,1.157042,GC,0
1070,GC,1.210087,GC,0
1071,GC,1.207285,GC,0
1072,GC,1.190574,GC,0
1073,GC,1.215539,GC,0
1074,GC,1.153217,GC,0
1075,GC,0.991406,GC,0
1076,GC,0.899703,GC,0
1077,GC,0.994535,GC,0
1078,GC,1.103045,GC,0
1079,GC,1.007215,GC,0
1080,GC,0.98054,GC,0
1081,GC,1.030444,GC,0
1082,GC,1.002506,GC,0
1083,GC,1.12662,GC,0
1084,GC,1.182055,GC,0
1085,GC,1.234813,GC,0
1086,GC,1.416831,GC,0
1087,GC,1.135421,GC,0
1088,GC,1.198009,GC,0
1089,GC,1.280748,GC,0
1090,GC,1.513887,GC,0
1091,GC,1.598511,GC,0
1092,GC,1.329973,GC,0
1093,GC,1.625685,GC,0
1094,GC,1.748539,GC,0
1095,GC,1.586577,GC,0
1096,GC,0.955521,GC,0
1097,GC,1.026536,GC,0
1098,GC,0.921715,GC,0
1099,GC,0.974992,GC,0
1100,GC,1.037754,GC,0
1101,GC,1.047553,GC,0
1102,GC,1.128385,GC,0
1103,GC,1.637455,GC,0
1104,GC,1.438183,GC,0
1105,GC,1.613894,GC,0
1106,GC,1.745627,GC,0
1107,GC,1.639339,GC,0
1108,GC,2.000445,GC,0
1109,GC,1.092402,GC,0
1110,GC,1.039477,GC,0
1111,GC,1.37332,GC,0
1112,GC,1.092402,GC,0
1113,GC,1.039477,GC,0
1114,GC,1.37332,GC,0
1115,GC,1.012024,GC,0
1116,GC,1.057663,GC,0
1117,GC,1.003745,GC,0
1118,GC,1.147318,GC,0
1119,GC,1.01693,GC,0
1120,GC,1.020779,GC,0
1121,GC,1.077056,GC,0
1122,GC,1.116982,GC,0
1123,GC,1.382396,GC,0
1124,GC,1.184805,GC,0
1125,GC,1.201121,GC,0
1126,GC,1.120019,GC,0
1127,GC,1.128385,GC,0
1128,GC,1.152308,GC,0
1129,GC,1.122599,GC,0
1130,GC,0.965681,GC,0
1131,GC,1.066715,GC,0
1132,GC,1.125482,GC,0
1133,GC,1.183737,GC,0
1134,GC,1.079931,GC,0
1135,GC,1.062427,GC,0
1136,GC,1.170659,GC,0
1137,GC,1.27538,GC,0
1138,GC,1.492981,GC,0
1139,GC,1.355445,GC,0
1140,GC,1.308692,GC,0
1141,GC,2.122886,GC,0
1142,GC,1.310866,GC,0
1143,GC,1.188396,GC,0
1144,GC,1.307822,GC,0
1145,GC,1.304543,GC,0
1146,GC,1.694209,GC,0
1147,GC,1.63639,GC,0
1148,GC,2.276365,GC,0
1149,GC,1.880747,GC,0
1150,GC,1.732973,GC,0
1151,GC,1.807029,GC,0
1152,GC,1.437888,GC,0
1153,GC,1.506377,GC,0
1154,GC,1.417194,GC,0
1155,GC,1.508626,GC,0
1156,GC,1.509709,GC,0
1157,GC,1.222087,GC,0
1158,GC,1.06575,GC,0
1159,GC,1.11282,GC,0
1160,GC,1.082937,GC,0
1161,GC,1.089559,GC,0
1162,GC,1.122008,GC,0
1163,GC,0.978006,GC,0
1164,GC,1.00733,GC,0
1165,GC,1.15864,GC,0
1166,GC,0.99194,GC,0
1167,GC,1.211663,GC,0
1168,GC,1.116253,GC,0
1169,GC,1.14432,GC,0
1170,GC,1.151055,GC,0
1171,GC,1.147457,GC,0
1172,GC,1.177766,GC,0
1173,GC,1.282118,GC,0
1174,GC,1.135413,GC,0
1175,GC,1.18853,GC,0
1176,GC,1.157042,GC,0
1177,GC,1.210087,GC,0
1178,GC,1.207285,GC,0
1179,GC,1.190574,GC,0
1180,GC,1.215539,GC,0
1181,GC,1.153217,GC,0
1182,GC,0.991406,GC,0
1183,GC,0.899703,GC,0
1184,GC,0.994535,GC,0
1185,GC,1.103045,GC,0
1186,GC,1.007215,GC,0
1187,GC,0.98054,GC,0
1188,GC,1.030444,GC,0
1189,GC,1.002506,GC,0
1190,GC,1.12662,GC,0
1191,GC,1.182055,GC,0
1192,GC,1.234813,GC,0
1193,GC,1.416831,GC,0
1194,GC,1.135421,GC,0
1195,GC,1.198009,GC,0
1196,GC,1.280748,GC,0
1197,GC,1.513887,GC,0
1198,GC,1.598511,GC,0
1199,GC,1.329973,GC,0
1200,GC,1.625685,GC,0
1201,GC,1.748539,GC,0
1202,GC,1.586577,GC,0
1203,GC,0.955521,GC,0
1204,GC,1.026536,GC,0
1205,GC,0.921715,GC,0
1206,GC,0.974992,GC,0
1207,GC,1.037754,GC,0
1208,GC,1.047553,GC,0
1209,GC,1.128385,GC,0
1210,GC,1.637455,GC,0
1211,GC,1.438183,GC,0
1212,GC,1.613894,GC,0
1213,GC,1.745627,GC,0
1214,GC,1.639339,GC,0
1215,GC,2.000445,GC,0
1216,GC,1.092402,GC,0
1217,GC,1.039477,GC,0
1218,GC,1.37332,GC,0
1219,GC,1.012024,GC,0
1220,GC,1.057663,GC,0
1221,GC,1.003745,GC,0
1222,GC,1.147318,GC,0
1223,GC,1.01693,GC,0
1224,GC,1.020779,GC,0
1225,GC,1.077056,GC,0
1226,GC,1.116982,GC,0
1227,GC,1.382396,GC,0
1228,GC,1.184805,GC,0
1229,GC,1.201121,GC,0
1230,GC,1.120019,GC,0
1231,GC,1.128385,GC,0
1232,GC,1.152308,GC,0
1233,GC,1.122599,GC,0
1234,GC,0.965681,GC,0
1235,GC,1.066715,GC,0
1236,GC,1.125482,GC,0
1237,GC,1.183737,GC,0
1238,GC,1.079931,GC,0
1239,GC,1.062427,GC,0
1240,GC,1.170659,GC,0
1241,GC,1.27538,GC,0
1242,GC,1.492981,GC,0
1243,GC,1.355445,GC,0
1244,GC,1.308692,GC,0
1245,GC,2.122886,GC,0
1246,GC,1.310866,GC,0
1247,GC,1.188396,GC,0
1248,GC,1.307822,GC,0
1249,GC,1.304543,GC,0
1250,GC,1.694209,GC,0
1251,GC,1.63639,GC,0
1252,GC,2.276365,GC,0
1253,GC,1.880747,GC,0
1254,GC,1.732973,GC,0
1255,GC,1.807029,GC,0
1256,GC,1.437888,GC,0
1257,GC,1.506377,GC,0
1258,GC,1.417194,GC,0
1259,GC,1.508626,GC,0
1260,GC,1.509709,GC,0
1261,GC,1.222087,GC,0
1262,GC,1.06575,GC,0
1263,GC,1.11282,GC,0
1264,GC,1.082937,GC,0
1265,GC,1.089559,GC,0
1266,GC,1.122008,GC,0
1267,GC,0.978006,GC,0
1268,GC,1.00733,GC,0
1269,GC,1.15864,GC,0
1270,GC,0.99194,GC,0
1271,GC,1.211663,GC,0
1272,GC,1.116253,GC,0
1273,GC,1.14432,GC,0
1274,GC,1.151055,GC,0
1275,GC,1.147457,GC,0
1276,GC,1.177766,GC,0
1277,GC,1.282118,GC,0
1278,GC,1.135413,GC,0
1279,GC,1.18853,GC,0
1280,GC,1.157042,GC,0
1281,GC,1.210087,GC,0
1282,GC,1.207285,GC,0
1283,GC,1.190574,GC,0
1284,GC,1.215539,GC,0
1285,GC,1.153217,GC,0
1286,GC,0.991406,GC,0
1287,GC,0.899703,GC,0
1288,GC,0.994535,GC,0
1289,GC,1.103045,GC,0
1290,GC,1.007215,GC,0
1291,GC,0.98054,GC,0
1292,GC,1.030444,GC,0
1293,GC,1.002506,GC,0
1294,GC,1.12662,GC,0
1295,GC,1.182055,GC,0
1296,GC,1.234813,GC,0
1297,GC,1.416831,GC,0
1298,GC,1.135421,GC,0
1299,GC,1.198009,GC,0
1300,GC,1.280748,GC,0
1301,GC,1.513887,GC,0
1302,GC,1.598511,GC,0
1303,GC,1.329973,GC,0
1304,GC,1.625685,GC,0
1305,GC,1.748539,GC,0
1306,GC,1.586577,GC,0
1307,GC,0.955521,GC,0
1308,GC,1.026536,GC,0
1309,GC,0.921715,GC,0
1310,GC,0.974992,GC,0
1311,GC,1.037754,GC,0
1312,GC,1.047553,GC,0
1313,GC,1.128385,GC,0
1314,GC,1.637455,GC,0
1315,GC,1.438183,GC,0
1316,GC,1.613894,GC,0
1317,GC,1.745627,GC,0
1318,GC,1.639339,GC,0
1319,GC,2.000445,GC,0
1320,GC,1.092402,GC,0
1321,GC,1.039477,GC,0
1322,GC,1.37332,GC,0
1323,GC,1.092402,GC,0
1324,GC,1.039477,GC,0
1325,GC,1.37332,GC,0
1326,GC,1.012024,GC,0
1327,GC,1.057663,GC,0
1328,GC,1.003745,GC,0
1329,GC,1.147318,GC,0
1330,GC,1.01693,GC,0
1331,GC,1.020779,GC,0
1332,GC,1.077056,GC,0
1333,GC,1.116982,GC,0
1334,GC,1.382396,GC,0
1335,GC,1.184805,GC,0
1336,GC,1.201121,GC,0
1337,GC,1.120019,GC,0
1338,GC,1.128385,GC,0
1339,GC,1.152308,GC,0
1340,GC,1.122599,GC,0
1341,GC,0.965681,GC,0
1342,GC,1.066715,GC,0
1343,GC,1.125482,GC,0
1344,GC,1.183737,GC,0
1345,GC,1.079931,GC,0
1346,GC,1.062427,GC,0
1347,GC,1.170659,GC,0
1348,GC,1.27538,GC,0
1349,GC,1.492981,GC,0
1350,GC,1.355445,GC,0
1351,GC,1.308692,GC,0
1352,GC,2.122886,GC,0
1353,GC,1.310866,GC,0
1354,GC,1.188396,GC,0
1355,GC,1.307822,GC,0
1356,GC,1.304543,GC,0
1357,GC,1.694209,GC,0
1358,GC,1.63639,GC,0
1359,GC,2.276365,GC,0
1360,GC,1.880747,GC,0
1361,GC,1.732973,GC,0
1362,GC,1.807029,GC,0
1363,GC,1.437888,GC,0
1364,GC,1.506377,GC,0
1365,GC,1.417194,GC,0
1366,GC,1.508626,GC,0
1367,GC,1.509709,GC,0
1368,GC,1.222087,GC,0
1369,GC,1.06575,GC,0
1370,GC,1.11282,GC,0
1371,GC,1.082937,GC,0
1372,GC,1.089559,GC,0
1373,GC,1.122008,GC,0
1374,GC,0.978006,GC,0
1375,GC,1.00733,GC,0
1376,GC,1.15864,GC,0
1377,GC,0.99194,GC,0
1378,GC,1.211663,GC,0
1379,GC,1.116253,GC,0
1380,GC,1.14432,GC,0
1381,GC,1.151055,GC,0
1382,GC,1.147457,GC,0
1383,GC,1.177766,GC,0
1384,GC,1.282118,GC,0
1385,GC,1.135413,GC,0
1386,GC,1.18853,GC,0
1387,GC,1.157042,GC,0
1388,GC,1.210087,GC,0
1389,GC,1.207285,GC,0
1390,GC,1.190574,GC,0
1391,GC,1.215539,GC,0
1392,GC,1.153217,GC,0
