Plate,Well,mahalanobis_from_neg,tags,SC_cat,SC_Batch,SC_name,SC_Target_name,final_conc,Destination Plate Barcode,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,mahalanobis_from_pos,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SCD-01,F19,1.01779076,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-06,PD-SCD-01,971,-0.65604705,11.87274016,-0.36655048,-0.36425292,1.8219445,0.081076555,4.490183,4.9480867,1.4714972,1.6295067,-1.9781855,-0.21213238,-0.18998764,9.247544,0.11131446,1.62145,3.570034,0.41316023,2.6987023,9.248855,8.028875,2.6904242,7.350622,7.7682996,0.21861233,-0.27476487,8.181485,-0.60633475,-0.61090785,8.729532,9.755035,1.3019665,4.512019,-2.9356534,4.523813,-2.7567778,3.656327,4.544378,20.054281,4.7243505,4.517313,-2.8031895,3.3931053,12.540128,13.42073,-0.50049996,0.11815416,0.36599898,6.5830107,-2.4240813,-1.9679538,-0.3538149,-0.67898726,0.96501446,-0.96501315,-5.139338
PD-SCD-02,I16,5.045313305,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,5.13E-06,PD-SCD-02,735,-7.643023,21.74688564,0.23913948,0.19400357,0.793147,0.27512163,1.6279643,1.1238292,0.9210374,0.66638064,-3.3601434,1.209181,-1.7292317,20.008,1.0797569,-4.01596,4.1882663,0.7796923,5.6304216,23.853846,20.307114,5.518203,20.888319,9.74102,1.554651,-4.04942,16.442736,0.3228767,0.16419597,21.836706,25.032112,2.4884996,5.2888646,-1.6354173,7.3882685,-1.4171079,7.530555,7.5145454,119.076904,7.864781,7.424775,-1.3751334,7.752581,31.026691,32.771915,-0.40319222,-0.20693204,-1.5591799,12.103299,-3.9711897,-3.146717,0.17736478,0.59973365,1.2265925,-1.2265925,-2.6095235
PD-SCD-02,M16,23.23821467,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-05,PD-SCD-02,74,37.412605,39.05603684,2.838304,2.8675563,-2.659734,-2.651282,-4.1115804,-3.3001583,-2.2895505,-2.180004,-7.6050696,5.2411747,18.233843,36.494,6.0956106,48.67726,53.484894,56.591537,35.150642,77.81552,27.844646,89.78892,88.268936,14.321896,4.046247,5.8823156,76.31514,5.0048213,4.404705,9.010348,33.22759,-5.1734905,2.1282942,6.815217,3.8752778,2.7001991,4.55481,4.025093,3.2803042,3.8797336,3.974382,2.559173,3.6105323,14.544191,22.47087,-1.1914732,-4.051369,-24.891405,-3.5317082,-65.03154,-67.72047,-28.307798,-11.817263,11.285436,-11.285437,-16.8239
PD-SCD-02,M22,1.95566216,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-06,PD-SCD-02,924,-3.6457453,12.3806384,-1.1987866,-1.1945586,2.1862812,1.4176238,4.2789655,4.0392947,3.1490064,2.815136,-2.1101353,-0.014034031,0.34486863,9.474305,0.046414334,0.63636065,3.9040358,1.1539292,3.8031127,12.616256,10.971111,2.200694,11.540137,7.8629885,0.32316047,-0.67302424,7.915457,-0.32736582,-0.34379864,8.311806,9.581679,2.5047283,2.1930172,-0.29489055,5.1658387,-0.16606943,3.5185266,5.188445,11.946453,5.21032,5.175519,-0.16984673,3.7463367,16.060596,17.918142,-0.47244424,1.3810275,-3.978565,7.104667,-3.0139244,-2.7861094,-0.3749791,-1.1163453,2.4429383,-2.442939,-2.653586
PD-SCD-02,N19,1.032554857,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,2.56E-07,PD-SCD-02,926,-5.059316,11.64406918,-0.004887489,-0.025484212,1.8288403,1.3087451,3.0078995,3.1004403,2.4870217,2.314906,-2.6375866,-0.5795892,-1.4746782,5.3702617,-0.13436891,-0.2681942,4.674844,1.4762769,1.8201159,7.4415483,7.1226635,-0.12922762,7.387091,10.695599,0.09385955,-4.1630464,4.8656645,-0.34917015,-0.28785855,6.7812805,6.800665,2.4299026,2.77979,-1.1992825,3.7963629,-1.294866,2.8351333,3.8431616,40.974003,3.9587483,3.810276,-1.3708515,2.6889014,14.416301,16.316833,-0.674999,-0.07466729,-2.9748247,6.680682,-4.4832163,-3.746981,-0.16350268,-3.3583267,1.6355633,-1.6355634,-5.4340363
PD-SCD-02,L05,3.587846246,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,5.13E-07,PD-SCD-02,878,0.3661388,10.11346868,0.39883295,0.4574762,-0.8908043,-1.3043524,-0.8267894,1.1687032,-1.0749601,-0.7998312,-2.542231,2.2779787,-0.9242361,9.953014,2.3279245,2.704188,6.3963118,4.476006,4.158467,7.8310666,7.8468866,3.759084,8.219447,6.877837,2.44646,-1.6270626,8.643997,1.1475595,1.0702802,5.652513,5.5583177,4.596682,3.9328864,-1.8344039,5.546702,-2.4788563,5.44632,5.560348,-1.7775104,5.537491,5.556956,-2.5607085,5.712642,14.414036,12.229116,1.3984209,-0.7894982,2.4295912,7.166234,-3.8367956,-3.3662155,-0.09282177,-2.388563,2.5167737,-2.516774,-2.337664
PD-SCD-02,H16,23.74256631,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,3.03E-05,PD-SCD-02,103,23.197239,42.62790698,5.6094484,5.5814013,-0.8962682,-2.3715148,-5.6259556,-4.49,-2.2375286,-2.0920112,-9.234697,15.420163,-3.0702035,51.539097,21.855965,38.566395,71.41515,70.10217,18.60574,41.878204,22.296244,99.60442,153.82812,14.150296,17.919344,-6.3698225,234.50513,20.44787,42.96471,3.7707386,3.1424756,-7.1370125,-7.6189756,5.105692,-6.0750074,6.5001683,-5.8831224,-5.8984795,-3.2574887,-6.1294484,-5.9684687,6.6754518,-4.1385345,-11.510692,-12.131338,-0.355377,-5.739017,-28.254198,-4.646292,-60.096535,-61.46997,-32.545696,-13.335773,10.708575,-10.708576,-13.633219
PD-SCD-03,K06,3.149101408,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,5.13E-06,PD-SCD-03,534,-3.2175817,14.55245738,-3.662269,-3.6881087,0.01986759,0.31582186,0.115713716,1.5248029,0.28190732,0.9334577,-2.6260376,-0.2802985,-5.61528,11.846004,-0.13279474,-2.1628127,7.2608423,3.9091792,7.3322377,23.08888,24.576237,7.0216923,15.470326,21.278038,0.59919006,-6.922369,11.251341,-0.071534306,0.005662591,26.999117,27.742638,0.13287938,4.230494,-0.42964604,4.8835735,0.25810364,5.7955704,5.008702,33.83445,5.4583907,4.9118023,0.34604636,3.4612052,19.701906,27.935009,-1.3876463,-2.2332978,-0.8082726,14.833649,-1.2281516,-1.25528,-1.4881324,-1.9328264,0.38875493,-0.38875377,0.2444841
PD-SCD-03,K10,1.807478766,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-06,PD-SCD-03,800,-3.083701,10.63166598,-3.0053747,-3.0097694,2.1423447,0.99679077,2.4004633,2.757061,2.1726837,1.9928904,-3.3287134,-1.0106694,-3.9548445,4.9001074,-0.8575374,-2.2056832,7.5749254,4.177334,3.1174324,11.45385,12.367605,3.1113343,7.444931,18.995457,-0.3583293,-4.4294596,4.1743364,-0.33782095,-0.2491552,13.842747,14.357325,-0.9258322,0.8836558,0.95718396,2.0874882,1.116092,2.31516,2.024153,2.958157,2.1245997,2.0429585,1.2249801,2.3483233,13.058648,18.750216,-1.3124301,-1.6091,-1.8248495,16.44837,-6.2070565,-4.6553826,-1.9516025,-4.836858,0.827768,-0.8277676,-3.2787719
PD-SCD-03,I04,3.417366885,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,2.56E-07,PD-SCD-03,861,-1.5693235,8.940319669,-3.6784792,-3.676823,-0.08729069,-0.98057604,0.41225064,0.64550716,-0.42259896,-0.6643794,-2.3524146,0.358366,-1.8537784,6.628922,0.54732853,-0.14090694,3.0071237,0.5281922,2.8725219,11.948916,12.403368,5.1530876,10.230286,10.123829,0.8595913,-3.2063897,7.8103914,0.1311432,0.19828354,12.198222,12.686181,1.5144124,1.8243699,1.411639,5.724357,1.4710428,4.8391185,5.797151,4.8457203,5.760202,5.7738757,1.5263348,4.320985,13.423434,17.062363,-0.7428708,-2.2649984,-1.4318103,13.0986185,-6.7833295,-5.028247,-0.608219,-1.9872059,0.5403098,-0.54030854,-2.1321697
PD-SCD-03,H15,14.92708447,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,3.03E-05,PD-SCD-03,236,7.5390043,20.17403404,2.8199203,2.5748293,-2.382919,-2.093078,-2.847488,-4.602628,-2.28902,-2.9992676,-8.746474,1.1995109,-7.978034,8.918808,2.1769114,25.708574,46.65325,43.492275,6.067123,34.778915,14.706301,49.04166,79.32328,37.098743,1.8939441,-10.288838,63.528202,7.5206676,9.713187,-3.2755077,-0.42344943,-23.91617,-18.948662,12.422754,-14.1548815,13.890703,-15.943809,-13.645817,-0.8328053,-14.071639,-13.820191,13.459877,-10.072727,-11.532389,-12.272497,-0.28278145,-8.39605,-20.265469,-9.685796,-93.88076,-78.02371,-33.853455,-27.607988,12.564025,-12.564019,-21.096834
PD-SCD-03,G11,1.603250444,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,5.13E-07,PD-SCD-03,787,-2.1705873,12.71117438,-1.0930314,-1.1040225,-0.49464548,-2.6806908,-0.35845184,-1.0241625,-1.7766335,-2.465322,-2.5811026,1.7567867,-2.6402397,10.2307005,2.0791266,-1.5904021,4.270761,1.8940331,2.8443534,14.145104,15.748892,2.9676132,11.245155,23.939365,3.2282255,-3.751936,12.031426,1.0163199,1.1898363,16.489943,16.114145,3.9018707,3.3971522,-1.3166976,5.8639774,-0.76756495,4.9964705,5.859891,7.8067784,5.960755,5.8566737,-0.79466057,4.399101,19.11773,20.943796,-1.2579262,-2.0236638,-2.0377445,12.827594,-1.7700759,-1.8841045,-1.0823427,-4.999461,0.13658422,-0.13658415,-2.8232496
PD-SCD-03,F06,48.01149722,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-05,PD-SCD-03,38,32.492947,78.36067556,15.755449,15.500505,-0.69661576,-3.4493244,-2.9376032,-5.3518977,-2.797787,-3.7484329,-4.8220887,9.117301,-2.1739905,67.20876,13.069961,60.228813,64.98764,74.339264,53.743217,141.03447,76.89592,125.24718,145.57587,22.779018,15.1551895,-4.121281,214.63863,6.2745256,6.982929,47.10136,108.19753,17.408447,11.494723,-2.2992742,15.908823,-3.7439141,18.229725,16.654505,110.08346,17.760166,16.224836,-4.574781,18.070576,83.62201,92.90421,-2.2696927,0.7698188,-10.101458,4.600744,-89.73159,-75.15966,-31.88716,-24.063513,15.065118,-15.065079,-13.969608
PD-SCD-04,J21,36.82680718,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-05,PD-SCD-04,140,22.884571,54.49235772,1.673901,1.5055411,-2.7449038,-1.9667621,-4.4677505,-3.002515,-2.9346805,-2.231385,-8.0817,4.615739,-6.293932,36.44518,9.42414,49.19069,65.38446,105.34464,25.213562,101.20778,28.463549,109.17693,165.29062,29.38897,14.175677,-7.012821,279.72025,7.8453436,8.462908,7.253258,52.39781,-7.352567,15.431778,-3.4363563,9.855989,0.3702059,14.575902,10.876579,122.08263,11.250114,10.425387,0.67029697,3.4710653,58.48626,40.687973,-3.3382123,-16.296139,-17.802916,-3.3559182,-117.72881,-95.1132,-58.020916,-24.085491,17.592178,-17.592188,-25.37589
PD-SCD-04,I09,4.477695108,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,5.13E-06,PD-SCD-04,669,-2.4733973,20.01548371,-1.216835,-1.2379684,-0.4654695,0.8280187,-0.34183425,-0.143019,0.33457422,0.19735862,-2.479112,-0.6865102,-4.6635146,21.32917,-0.1814346,-1.3503871,7.602123,5.0905275,7.5592604,25.74526,22.255646,4.588819,20.494272,12.413988,1.747851,-5.203265,24.944006,-0.14164944,0.04485535,34.112595,39.43735,1.3070582,7.224496,-2.0521054,7.300664,-1.7704436,7.1678553,7.5278172,72.947945,8.133811,7.3744664,-1.874461,6.396603,28.507921,27.045786,-1.8573371,-2.1211052,1.4341829,11.169161,-5.503747,-3.788601,-2.2224364,-2.5883183,1.811896,-1.8119003,-1.5367833
PD-SCD-04,D11,21.48097792,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,3.03E-05,PD-SCD-04,192,12.866003,26.04192301,4.0443377,3.8543239,-4.3940067,-2.5499954,-3.2393684,-2.841028,-3.1278625,-2.4700646,-8.496547,13.620267,-4.522945,35.31243,29.030397,33.855324,38.107548,52.460728,11.446649,43.608513,16.669289,51.590393,103.67235,12.693684,27.365114,-4.883442,248.3722,28.718994,52.331993,-0.022002269,7.719801,-14.116006,-18.72816,13.908226,-10.60491,17.040627,-10.873402,-10.01825,-0.79105264,-10.723104,-10.209811,16.953875,-7.7723074,-13.929341,-11.092694,-0.702027,-4.4069715,-20.700613,-5.2843633,-123.09832,-91.62032,-64.9569,-23.088709,15.621431,-15.621442,-22.601912
PD-SCD-04,E16,0.584275922,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,1.03E-06,PD-SCD-04,948,-3.6162474,12.55076593,-2.1745276,-2.1053543,0.48413667,-0.32894567,1.5013981,0.05423266,-0.08783269,-0.48380452,-3.0787833,0.019576905,0.16227747,9.597281,0.24891812,-1.1221226,2.011697,-1.3041621,2.5297406,10.655361,9.228244,3.0408447,10.4282875,3.2867026,1.2014917,-0.43205982,12.770638,-0.3091054,-0.27887946,15.306974,16.927572,2.9947758,6.0882034,-3.5392728,6.015629,-3.4663177,5.889197,6.0171328,11.884331,6.168094,6.0028596,-3.4932964,5.344268,16.42015,14.389526,-1.4884465,-1.0609998,-2.5675383,6.109651,-1.597615,-0.85076016,0.38694495,0.9524628,-0.59810585,0.5981039,-4.768765
PD-SCD-04,G18,1.924184607,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,5.13E-07,PD-SCD-04,744,-0.84795153,15.02815022,-0.35079712,-0.28023022,-1.3245705,-0.3150855,0.696952,0.7837784,-0.34022695,-0.27189913,-1.7558919,5.500312,-1.3473128,15.378092,6.280192,0.30947778,3.373206,1.2453353,4.2966986,10.037637,8.931401,2.588029,9.933605,4.27311,7.8290143,-1.1050198,22.389055,1.8019601,2.132643,16.022215,17.38165,8.253057,11.602194,-5.0142183,10.262358,-5.8389387,9.64202,10.327672,22.39465,10.55684,10.282672,-6.030719,8.959177,21.63302,12.4899235,-0.007038565,-0.7926987,-0.013641384,4.365635,1.1666732,1.8634174,2.1561968,0.07707909,-1.4672937,1.4672911,-2.449947
PD-SCD-04,H08,1.376734671,Mut;Bazedoxifene Acetate,S2167,S2167-01,Bazedoxifene Acetate,Estrogen/progestogen Receptor,2.56E-07,PD-SCD-04,974,-2.749469,14.26091389,-3.2028942,-3.18069,0.23046334,0.33524734,1.1326256,-0.20496581,0.5145517,-0.09939804,-3.2297843,-0.06755952,-2.429338,15.581283,0.14770442,0.56659675,4.7552047,2.0641632,4.43362,18.080599,15.429401,4.5119414,18.388483,7.9437237,1.2048417,-2.6643653,21.568747,0.039398152,0.14215897,19.795393,22.694292,1.2487327,4.326789,-1.4302965,4.400426,-1.2205237,3.4857597,4.3944993,3.4248202,4.4523473,4.3924923,-1.2030636,3.4875715,21.257246,19.957794,-0.95620096,-4.1836863,0.7085048,10.900969,-5.032954,-4.375897,-3.0425448,-1.8436025,1.7886357,-1.78864,-3.0711663
PD-SCD-01,K15,0.612930722,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,5.13E-06,PD-SCD-01,834,-2.8119855,14.06944012,-0.7855544,-0.8183898,1.0994028,1.5344981,6.12502,2.922779,4.2364187,2.6862576,-3.282999,-0.5715205,-4.36242,10.642849,-0.32309946,0.045999534,11.863847,5.6469936,2.9551876,11.291147,9.686747,5.603067,11.0297165,13.568739,0.013559089,-4.8298225,12.183655,-0.5068009,-0.48114425,10.008484,11.492414,-0.8193436,1.3805158,0.7483909,2.9131496,1.0146515,2.7753303,2.960441,14.216325,3.0503457,2.9300606,1.0748224,2.4687495,15.463433,17.20803,-0.5253656,-3.3516562,-0.20033339,7.7841644,-6.1412363,-5.03661,0.5389782,-6.300102,2.0632129,-2.0632107,-2.0141292
PD-SCD-01,I19,2.020301475,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,2.56E-07,PD-SCD-01,811,-0.26024842,11.96559028,-0.91202193,-0.93457586,-0.23886743,-1.8587567,1.3797128,1.2131777,-1.8015494,-1.5963256,-1.9679638,0.2878236,-1.2148997,14.7187195,0.8727737,0.53938717,5.442757,2.9744759,4.243713,13.736862,11.430181,6.2687645,11.834539,9.45141,0.90721416,-1.2715253,15.021711,-0.066881634,0.12957226,10.053615,11.287918,1.097252,2.267593,-0.22690907,3.79938,-0.34193388,2.8579962,3.8525314,17.89489,3.9780824,3.8178468,-0.3226904,3.1485167,14.918523,13.84819,-0.23724972,-0.053661384,0.6544275,6.486134,-8.763577,-7.698931,-2.9081297,-2.408247,2.2363098,-2.2363088,-1.7371261
PD-SCD-01,I20,118.9353803,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,1.03E-05,PD-SCD-01,75,37.129986,108.0226365,0.6344139,0.6256271,-0.10541334,-3.2886057,-5.0123887,-3.0465522,-3.9988,-3.421111,-6.4840903,22.047594,-3.5044866,97.85476,65.10892,53.626045,183.74852,191.54315,45.871834,113.02923,22.16895,220.81816,209.43808,23.272606,63.498238,-6.1655555,1421.3422,17.719831,54.88754,13.509648,51.59336,-9.904691,-7.3083715,5.6967754,-4.8797493,3.768606,-5.592436,-4.792279,-2.7817638,-4.965375,-4.830459,3.4715016,-3.8250177,-8.760491,-6.0884132,-1.1402146,-8.680915,-11.917354,-3.3031926,-97.167206,-81.72062,-29.344597,-24.460258,10.418592,-10.418585,-22.077242
PD-SCD-01,J08,14.85955009,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,3.03E-05,PD-SCD-01,237,8.0666895,19.6773831,3.2088087,3.098724,-1.6447093,-0.13847639,-3.947375,-3.73938,-1.8093506,-1.4727852,-5.1026077,1.0757492,-5.7189045,9.886156,2.142076,17.699028,37.973156,32.022156,9.318635,23.603916,6.7407827,32.128418,35.562515,19.73912,0.9161195,-6.2238874,44.92501,3.3312306,6.272097,-3.262647,-0.98499936,-7.205,-8.619932,8.503476,-3.5647464,7.0443106,-3.6772676,-3.547519,-2.6819408,-3.6023138,-3.5503042,7.143933,-2.4344404,-7.022719,-5.97138,-0.07679884,-7.0886602,-10.857913,-2.3608818,-86.19966,-72.854126,-39.249836,-22.388,9.839277,-9.839271,-18.282059
PD-SCD-01,E04,0.846427696,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,5.13E-07,PD-SCD-01,850,-0.31656653,14.14385702,-0.15248434,-0.16449845,-0.6107225,-1.4760777,2.4297364,2.1735435,-1.0976186,-0.97242117,-2.4713726,1.4218858,1.2002976,16.13561,1.9093261,1.2972038,6.8163185,3.8370538,4.255294,12.103051,10.675781,6.174927,10.077618,8.244104,1.9910344,1.3702903,14.937966,0.48423764,0.50560546,9.316816,10.40862,3.1972733,4.669126,-2.4353714,5.628742,-2.4628537,4.8674493,5.7150283,20.442322,5.8328366,5.666477,-2.4559338,5.309834,16.027273,13.828245,0.45435292,0.91955465,1.2780868,8.064653,-7.9999404,-6.105296,-0.48639804,-1.480396,2.485567,-2.4855654,-2.2389276
PD-SCD-01,H16,5.231345042,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,1.03E-06,PD-SCD-01,885,-0.41399685,8.67094188,1.2426364,1.2177442,1.2626657,0.59669864,1.1551437,1.038388,0.81637156,0.8380755,-1.1634512,0.43163723,-1.6225147,6.8601265,0.7252615,0.87581146,4.755799,1.5008415,3.0254745,6.220691,5.341493,2.4572783,4.5681114,4.874915,0.99107546,-1.8022231,6.0015416,-0.47109228,-0.5448708,5.661924,6.4005976,2.78283,4.974282,-2.973043,4.1342235,-2.785532,3.8546531,4.156496,12.056932,4.2609496,4.138612,-2.8024642,3.3378983,8.739449,9.004757,-0.76294297,-1.538311,0.962785,4.9395766,-0.9910855,-0.9768638,-1.375548,-0.7904206,0.1487328,-0.14873202,-1.3561356
PD-SCD-02,I05,6.314101617,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,5.13E-07,PD-SCD-02,871,-2.8560789,7.529618978,0.2604385,0.3606996,1.6744853,2.011861,0.31077075,-0.19467647,2.0914686,1.6832062,-0.902256,0.45189187,-0.6565059,3.9118214,0.5433695,-1.3413057,-0.44282448,-1.7861973,-0.95993537,4.4893847,3.9113445,-2.2974656,3.9110847,4.4855623,0.7598904,-0.82995635,3.3990676,0.15695035,0.02641661,5.275565,5.645587,3.138887,4.0086336,-2.8988366,4.0435977,-3.0018387,3.983092,4.0707273,24.732422,4.1481805,4.0532484,-3.1678755,4.459415,8.848064,8.516429,-0.5224233,-0.8265224,-5.4655128,4.851027,-5.4728146,-4.569992,-0.33185256,-0.55609715,0.9789996,-0.9789997,-4.5987077
PD-SCD-02,L03,64.06516497,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,1.03E-05,PD-SCD-02,82,45.878746,85.72052968,10.741017,10.854219,-1.9450823,-0.88045776,-3.6675735,-3.5838037,-1.291836,-1.2452706,-7.922951,29.700281,-5.3653045,106.303955,55.682663,63.69861,117.01914,117.99073,39.8159,102.316795,33.121506,163.7011,144.45898,20.115345,62.793556,-8.533291,541.79517,27.133963,38.450985,12.348021,48.703403,5.2487764,8.4833975,-5.1495113,31.089643,-2.6367488,18.440815,32.29855,38.883595,31.235615,31.91294,-2.893536,28.402155,40.958626,29.46437,-1.377941,-4.238319,-27.241285,-3.8353703,-67.36481,-69.50824,-27.619019,-12.759115,11.375683,-11.375685,-16.285717
PD-SCD-02,E09,21.29376974,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,3.03E-05,PD-SCD-02,135,37.520657,35.31835922,8.6848545,8.481201,-2.5535927,-2.1806977,-3.9736238,-3.221178,-2.0492992,-1.9249386,-8.392079,16.626507,-3.6151156,52.205254,26.924187,59.20843,63.099808,58.70992,26.116455,44.040295,21.186481,80.711876,78.62657,15.3174925,26.80002,-7.9866033,167.5286,17.75134,38.422035,6.239952,7.6221905,-8.665475,-7.6069207,5.6874914,-5.4421988,5.888868,-4.978685,-5.2250338,-4.34844,-5.439833,-5.287926,6.1014705,-3.8117833,-9.451778,-9.041276,-0.38843352,-0.97042924,-26.941778,-4.5360317,-68.500534,-63.947044,-28.459986,-12.335383,10.378023,-10.378025,-13.496801
PD-SCD-02,C10,2.761350549,Mut;Bazedoxifene HCl,S2128,S2128-01,Bazedoxifene HCl,Estrogen/progestogen Receptor,2.56E-07,PD-SCD-02,1026,-6.4036145,16.79696322,-1.9857404,-2.0227597,0.24970299,-0.5214643,2.17551,0.5965479,0.19009781,-0.19660343,-5.6057143,0.57715976,-2.9059653,12.349411,0.83386046,-0.14514565,10.542568,5.3862805,1.8011467,14.115699,13.163236,5.522273,16.27321,11.117936,1.1221317,-4.6054673,12.4122925,0.26281682,0.30175793,10.804645,11.0212345,2.5950794,2.177192,0.11679742,4.577896,0.28454962,4.798403,4.7224603,85.93023,4.9225297,4.6406493,0.25854623,5.0254283,23.492414,24.704288,-0.31593034,-0.529614,-1.8704436,13.560813,-3.498795,-3.2215717,0.8372533,-2.767706,1.6296723,-1.6296718,-1.7401186
